state_name,state_code,county_name,county_code,tract_name,tract_code,tot_pop,pop_under5,homeowner_rate,less_than_hs_rate,higher_education_rate,below_poverty_rate,income_cat,majority_white,majority_black,majority_asian,majority_hispanic
 Illinois,17, Cook County,031,Census Tract 409,040900,2006,47,0.3453,0.0155,0.7582,0.0454,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 501,050100,2513,96,0.3871,0.0152,0.8259,0.0426,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 502,050200,5546,391,0.6361,0.0707,0.7871,0.0543,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 503,050300,2829,122,0.6473,0.0125,0.6744,0.0456,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 505,050500,5199,549,0.6212,0.0119,0.8352,0.0185,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 506,050600,2232,125,0.5039,0.0,0.8712,0.047,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 507,050700,1456,111,0.5067,0.0037,0.8847,0.0955,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 508,050800,1398,198,0.4639,0.0356,0.7279,0.0072,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 509,050900,1388,73,0.4194,0.0478,0.7359,0.0223,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 510,051000,1707,180,0.6435,0.0212,0.8011,0.034,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 511,051100,1905,273,0.5502,0.034,0.7919,0.0777,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 512,051200,1576,85,0.416,0.0122,0.8747,0.0577,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 513,051300,3077,299,0.7826,0.0143,0.8478,0.0198,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 514,051400,2535,328,0.6181,0.0379,0.714,0.101,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 601,060100,3178,369,0.6009,0.0223,0.8807,0.028,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 602,060200,2147,183,0.3719,0.0143,0.8074,0.0787,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 603,060300,2821,162,0.4462,0.007,0.7499,0.0393,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 604,060400,3691,448,0.5127,0.0076,0.8517,0.0279,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 605,060500,1287,33,0.2388,0.1548,0.5468,0.2704,low,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 608,060800,5319,144,0.4433,0.013,0.7674,0.0711,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 609,060900,6943,281,0.4269,0.0187,0.8205,0.0739,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 610,061000,2324,97,0.2858,0.0771,0.7856,0.1528,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 611,061100,1436,54,0.2942,0.0,0.8353,0.0557,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 612,061200,2052,89,0.389,0.0468,0.8074,0.0707,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 615,061500,2023,72,0.3826,0.0048,0.8515,0.0727,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 618,061800,1204,39,0.1878,0.0,0.7644,0.1262,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 619.01,061901,3517,44,0.2237,0.0165,0.739,0.2056,low,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 619.02,061902,4938,93,0.3093,0.0117,0.8541,0.0739,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 620,062000,2890,169,0.2792,0.0,0.8791,0.0529,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 621,062100,3646,145,0.2817,0.0075,0.8465,0.0845,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 622,062200,3152,484,0.5887,0.018,0.8902,0.0768,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 623,062300,1609,150,0.5895,0.0066,0.9264,0.0429,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 624,062400,1799,246,0.6549,0.0362,0.8353,0.0478,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 625,062500,1420,73,0.6608,0.0321,0.8134,0.1408,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 626,062600,2371,188,0.6863,0.0211,0.8882,0.0266,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 627,062700,3046,212,0.4553,0.014,0.8959,0.0745,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 628,062800,3682,265,0.4894,0.0131,0.8969,0.0391,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 629,062900,4138,243,0.4729,0.003,0.836,0.0329,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 630,063000,3280,135,0.3448,0.0319,0.8693,0.0896,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 631,063100,2352,81,0.2532,0.0242,0.8851,0.074,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 632,063200,6380,160,0.3263,0.0083,0.8846,0.0176,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 633.01,063301,2992,85,0.1235,0.0362,0.8303,0.2076,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 633.02,063302,4102,283,0.2683,0.0114,0.8934,0.0458,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 633.03,063303,1198,30,0.5104,0.0054,0.8122,0.0927,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 634,063400,2435,49,0.1642,0.0,0.8604,0.0575,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 701.01,070101,4583,228,0.3626,0.0303,0.8006,0.1045,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 701.02,070102,2980,97,0.3733,0.0075,0.8888,0.0567,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 701.03,070103,1439,0,0.062,0.0,0.8723,0.1515,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 702,070200,4019,45,0.3427,0.0201,0.7952,0.0515,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 703,070300,3818,140,0.4415,0.0,0.9647,0.1215,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 704,070400,3421,246,0.5093,0.0425,0.8706,0.1044,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 705,070500,3185,163,0.5869,0.0223,0.8093,0.0148,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 706,070600,3194,247,0.6253,0.0217,0.9106,0.057,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 707,070700,3741,320,0.5626,0.0501,0.7712,0.0684,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 710,071000,4525,161,0.4849,0.0052,0.8839,0.0575,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 711,071100,3186,80,0.451,0.0,0.9275,0.0317,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 712,071200,2386,208,0.5161,0.0182,0.8977,0.1412,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 713,071300,4129,118,0.5204,0.0031,0.9115,0.1463,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 714,071400,4763,62,0.4639,0.0426,0.8437,0.1699,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 715,071500,5991,131,0.3265,0.0031,0.8721,0.0512,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 716,071600,1903,207,0.6577,0.0122,0.8434,0.0631,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 717,071700,1485,61,0.6393,0.0157,0.8098,0.0835,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 718,071800,2726,123,0.6454,0.0507,0.809,0.0404,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 801,080100,6607,39,0.5526,0.0097,0.8501,0.0763,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 802.01,080201,3236,0,0.6159,0.005,0.8225,0.0198,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 802.02,080202,3800,82,0.47,0.0042,0.8879,0.1003,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 803,080300,5836,141,0.446,0.0168,0.8591,0.0888,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 804,080400,4888,528,0.3991,0.059,0.6304,0.2138,medium,0,0,0,0
 Illinois,17, Cook County,031,Census Tract 810,081000,8150,80,0.1477,0.0476,0.6845,0.1589,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 811,081100,4455,101,0.2061,0.0205,0.7992,0.1861,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 812.01,081201,4428,62,0.4269,0.003,0.8641,0.035,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 812.02,081202,3437,154,0.7645,0.0029,0.9066,0.0358,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 813,081300,6014,128,0.6117,0.0087,0.8272,0.0933,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 814.01,081401,2171,51,0.4539,0.0,0.8111,0.0912,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 814.02,081402,5942,244,0.3663,0.0165,0.9043,0.1027,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 814.03,081403,8987,216,0.1938,0.0045,0.934,0.1311,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 815,081500,4906,126,0.5236,0.0042,0.9213,0.0673,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 816,081600,3725,115,0.3574,0.0,0.9081,0.0379,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 817,081700,5217,76,0.2396,0.0026,0.902,0.0805,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 818,081800,12213,452,0.4277,0.0071,0.9329,0.0572,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 819,081900,1111,77,0.4567,0.0646,0.802,0.1557,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 901,090100,3526,232,0.8932,0.0243,0.5219,0.0953,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 902,090200,6505,509,0.7404,0.0293,0.5608,0.0437,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 903,090300,1371,125,0.802,0.0051,0.6025,0.0773,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1001,100100,5890,387,0.7706,0.0581,0.4614,0.108,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1002,100200,7564,543,0.6636,0.0476,0.4628,0.0628,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1003,100300,6447,243,0.6668,0.0708,0.4625,0.1028,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1004,100400,3325,180,0.9671,0.0671,0.5325,0.0208,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1005,100500,5814,431,0.8956,0.0752,0.5109,0.0131,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1006,100600,4914,393,0.7599,0.0972,0.3975,0.1048,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1007,100700,5372,343,0.9279,0.0915,0.344,0.0908,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1101,110100,5776,471,0.6621,0.0775,0.4621,0.1134,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1102,110200,2821,157,0.5054,0.086,0.2677,0.0705,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1103,110300,5304,348,0.8608,0.0602,0.3996,0.0805,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1104,110400,4501,204,0.6732,0.0735,0.4113,0.0715,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1105.01,110501,5097,192,0.6266,0.0968,0.4171,0.0812,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1105.02,110502,3533,209,0.6791,0.0921,0.4664,0.1036,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1201,120100,4400,165,0.9712,0.0244,0.6726,0.02,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1202,120200,4573,361,0.862,0.0334,0.6151,0.0175,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1203,120300,7046,655,0.9571,0.0467,0.6127,0.0301,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1204,120400,3836,223,0.8517,0.0796,0.4176,0.1051,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1301,130100,4895,429,0.597,0.1027,0.5221,0.1914,low,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1302,130200,1545,103,0.8284,0.0613,0.5416,0.0757,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1303,130300,5040,384,0.4286,0.1348,0.4661,0.1103,medium,0,0,0,0
 Illinois,17, Cook County,031,Census Tract 1401,140100,3520,283,0.3205,0.1538,0.5017,0.0949,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1402,140200,6603,323,0.3257,0.2217,0.4301,0.1483,medium,0,0,0,0
 Illinois,17, Cook County,031,Census Tract 1403.01,140301,2908,187,0.2718,0.4124,0.2654,0.2043,medium,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 1403.02,140302,3311,175,0.3915,0.2151,0.3377,0.1193,medium,0,0,0,0
 Illinois,17, Cook County,031,Census Tract 1404,140400,5911,477,0.7929,0.1142,0.5043,0.0837,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1405,140500,3171,164,0.4274,0.1212,0.2785,0.0602,medium,0,0,0,0
 Illinois,17, Cook County,031,Census Tract 1406.01,140601,2762,159,0.437,0.2578,0.2979,0.1148,medium,0,0,0,0
 Illinois,17, Cook County,031,Census Tract 1406.02,140602,4703,208,0.2908,0.1646,0.4121,0.2817,low,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 1407.01,140701,2990,130,0.4002,0.2514,0.3401,0.0642,high,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 1407.02,140702,5572,262,0.3405,0.2325,0.3949,0.1254,medium,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 1408,140800,6212,345,0.4188,0.107,0.6305,0.1042,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1502,150200,7263,529,0.5682,0.14,0.4751,0.1604,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1503,150300,7272,316,0.5379,0.0625,0.4838,0.0633,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1504.01,150401,5146,300,0.5822,0.1064,0.4411,0.1001,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1504.02,150402,3945,279,0.615,0.109,0.3237,0.0768,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1505.01,150501,3854,224,0.7834,0.0621,0.4894,0.049,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1505.02,150502,3953,239,0.6934,0.0945,0.3307,0.0726,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1506,150600,4223,407,0.6983,0.0723,0.2571,0.071,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1507,150700,4453,158,0.7402,0.1267,0.3441,0.0658,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1508,150800,4668,264,0.6941,0.2154,0.2625,0.1405,medium,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 1510.01,151001,2816,323,0.6005,0.2006,0.2316,0.1069,high,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 1510.02,151002,4892,273,0.4421,0.1483,0.2317,0.1096,medium,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 1511,151100,5447,217,0.5337,0.1399,0.26,0.1118,medium,1,0,0,1
 Illinois,17, Cook County,031,Census Tract 1512,151200,4057,103,0.7984,0.1122,0.2855,0.0951,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1601,160100,2757,218,0.6543,0.1049,0.517,0.0522,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1602,160200,3356,277,0.6936,0.0412,0.6187,0.0131,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1603,160300,3685,317,0.4397,0.1586,0.4847,0.1642,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1604,160400,5171,378,0.4703,0.11,0.4709,0.1114,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1605.01,160501,3270,96,0.4192,0.1569,0.4834,0.0661,medium,0,0,0,0
 Illinois,17, Cook County,031,Census Tract 1605.02,160502,4012,376,0.5376,0.1832,0.4009,0.0733,high,1,0,0,1
 Illinois,17, Cook County,031,Census Tract 1606.01,160601,3003,327,0.5524,0.0475,0.584,0.042,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1606.02,160602,3757,143,0.5742,0.0826,0.498,0.1147,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1607,160700,6265,347,0.4545,0.1444,0.3842,0.0543,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1608,160800,5236,369,0.4391,0.2422,0.3911,0.0596,medium,1,0,0,1
 Illinois,17, Cook County,031,Census Tract 1609,160900,2420,129,0.6345,0.0276,0.652,0.0314,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1610,161000,1986,160,0.4912,0.0444,0.6336,0.1188,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1611,161100,2024,214,0.7586,0.0532,0.6475,0.0578,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1612,161200,2873,190,0.598,0.1368,0.3316,0.1625,medium,1,0,0,1
 Illinois,17, Cook County,031,Census Tract 1613,161300,3769,214,0.404,0.1884,0.3317,0.1653,low,1,0,0,1
 Illinois,17, Cook County,031,Census Tract 1701,170100,2030,27,0.7862,0.118,0.2694,0.2286,low,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1702,170200,3752,145,0.8709,0.0693,0.2965,0.0477,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1703,170300,4981,92,0.76,0.1156,0.2516,0.0446,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1704,170400,3989,122,0.8673,0.0939,0.3424,0.0692,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1705,170500,5161,197,0.7285,0.0881,0.3069,0.0236,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1706,170600,2490,157,0.904,0.1027,0.263,0.0863,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1707,170700,3260,130,0.7686,0.1361,0.2506,0.0564,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1708,170800,4009,138,0.7926,0.1052,0.2456,0.0846,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1709,170900,1970,135,0.6518,0.109,0.2716,0.2589,medium,1,0,0,1
 Illinois,17, Cook County,031,Census Tract 1710,171000,6829,337,0.7601,0.059,0.3006,0.0884,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1711,171100,4103,168,0.7341,0.1817,0.1588,0.0551,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 1801,180100,6544,351,0.6583,0.1298,0.201,0.1626,medium,1,0,0,1
 Illinois,17, Cook County,031,Census Tract 1901,190100,2338,104,0.2748,0.2916,0.1761,0.0552,low,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 1902,190200,5858,452,0.5697,0.211,0.2457,0.1695,medium,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 1903,190300,5289,207,0.507,0.2872,0.2095,0.1484,medium,1,0,0,1
 Illinois,17, Cook County,031,Census Tract 1904.01,190401,4119,208,0.7848,0.2054,0.2319,0.0969,high,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 1904.02,190402,4896,138,0.4778,0.2957,0.1795,0.134,low,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 1906.01,190601,3986,167,0.6924,0.3435,0.0981,0.0125,medium,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 1906.02,190602,5554,421,0.6572,0.1976,0.1864,0.1475,low,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 1907.01,190701,2835,233,0.4573,0.2684,0.2006,0.0776,medium,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 1907.02,190702,4707,455,0.4625,0.427,0.108,0.2562,low,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 1908,190800,6049,624,0.4083,0.2364,0.1426,0.1792,low,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 1909,190900,1869,153,0.4594,0.185,0.2325,0.1562,low,1,0,0,1
 Illinois,17, Cook County,031,Census Tract 1910,191000,2556,95,0.5888,0.36,0.0979,0.0692,medium,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 1911,191100,6651,387,0.3774,0.2968,0.1593,0.3221,low,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 1912,191200,3775,375,0.4695,0.426,0.1019,0.1942,low,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 1913.01,191301,5211,262,0.5003,0.2954,0.0623,0.118,low,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 1913.02,191302,4439,205,0.522,0.4221,0.0837,0.0617,low,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 2001,200100,3666,206,0.584,0.1696,0.2629,0.1296,medium,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 2002,200200,4435,247,0.536,0.2799,0.1751,0.1759,medium,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 2003,200300,1866,126,0.3824,0.1997,0.3139,0.1892,low,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 2004.01,200401,3408,228,0.4431,0.2929,0.1513,0.1857,medium,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 2004.02,200402,5072,309,0.442,0.3872,0.225,0.1021,medium,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 2101,210100,4194,274,0.5181,0.1211,0.5524,0.0527,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 2104,210400,2491,76,0.3715,0.2265,0.231,0.32,medium,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 2105.01,210501,2866,267,0.3041,0.212,0.3597,0.2544,low,1,0,0,1
 Illinois,17, Cook County,031,Census Tract 2105.02,210502,4412,266,0.339,0.1824,0.31,0.1593,medium,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 2106.01,210601,2818,58,0.4928,0.152,0.5495,0.0958,high,0,0,0,0
 Illinois,17, Cook County,031,Census Tract 2106.02,210602,4362,345,0.3816,0.1188,0.4809,0.0931,high,1,0,0,1
 Illinois,17, Cook County,031,Census Tract 2107,210700,3724,271,0.4129,0.0341,0.4976,0.0567,high,1,0,0,1
 Illinois,17, Cook County,031,Census Tract 2108,210800,1142,94,0.3955,0.1297,0.4194,0.0569,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 2109,210900,3174,115,0.5851,0.0724,0.5046,0.0681,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 2203,220300,1998,169,0.4091,0.0334,0.7559,0.0791,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 2204,220400,2670,131,0.4295,0.0523,0.7084,0.106,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 2205,220500,2810,148,0.4102,0.0356,0.728,0.1085,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 2206.01,220601,1538,116,0.4377,0.0067,0.6722,0.0559,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 2206.02,220602,4316,290,0.1998,0.0556,0.6206,0.1615,low,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 2207.01,220701,3077,35,0.2939,0.1574,0.381,0.1274,medium,1,0,0,1
 Illinois,17, Cook County,031,Census Tract 2207.02,220702,3959,204,0.3556,0.1235,0.4442,0.1516,medium,1,0,0,1
 Illinois,17, Cook County,031,Census Tract 2209.01,220901,3090,136,0.3463,0.1796,0.3573,0.1485,medium,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 2209.02,220902,3194,390,0.4165,0.142,0.3609,0.1675,medium,1,0,0,1
 Illinois,17, Cook County,031,Census Tract 2210,221000,2571,66,0.2669,0.1526,0.4102,0.1315,medium,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 2211,221100,4542,188,0.3386,0.111,0.5186,0.1614,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 2212,221200,2865,126,0.4208,0.0324,0.7366,0.1347,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 2213,221300,3011,149,0.2507,0.1245,0.5278,0.2258,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 2214,221400,3083,259,0.3267,0.0562,0.6378,0.0587,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 2215,221500,2767,173,0.3214,0.1367,0.4964,0.1796,medium,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 2216,221600,3389,398,0.5025,0.0394,0.7747,0.0567,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 2222,222200,2243,199,0.4735,0.0095,0.8532,0.037,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 2225,222500,1468,180,0.4991,0.0315,0.6969,0.0879,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 2226,222600,1608,92,0.3898,0.1013,0.6833,0.0641,high,1,0,0,0
 Illinois,17, Cook County,031,Census Tract 2227,222700,2202,117,0.3658,0.1334,0.4292,0.1921,medium,1,0,0,1
 Illinois,17, Cook County,031,Census Tract 2228,222800,1052,92,0.177,0.1058,0.3175,0.2158,medium,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 2229,222900,986,22,0.4267,0.1327,0.3874,0.0243,high,1,0,0,1
 Illinois,17, Cook County,031,Census Tract 2301,230100,1636,104,0.4663,0.0999,0.6235,0.2347,high,0,0,0,0
 Illinois,17, Cook County,031,Census Tract 2302,230200,1977,183,0.4015,0.1966,0.4319,0.0885,medium,1,0,0,1
 Illinois,17, Cook County,031,Census Tract 2303,230300,905,66,0.3929,0.2505,0.2019,0.1105,low,0,0,0,1
 Illinois,17, Cook County,031,Census Tract 2304,230400,2116,207,0.6198,0.1535,0.3085,0.2486,low,1,0,0,1
 Illinois,17, Cook County,031,Census Tract 2305,230500,3080,217,0.2424,0.3288,0.2083,0.2451,low,0,0,0,1
